GEOID,year,state,county,crime,value
46095,2014,South Dakota,Mellette,Property Crime,47.76
46095,2014,South Dakota,Mellette,Murder,0
46095,2014,South Dakota,Mellette,Rape,0
46095,2014,South Dakota,Mellette,Robbery,0
46095,2014,South Dakota,Mellette,Assault,143.27
46095,2014,South Dakota,Mellette,Burglary,47.76
46095,2014,South Dakota,Mellette,Larceny,0
46095,2014,South Dakota,Mellette,Auto Theft,0
46095,2014,South Dakota,Mellette,Arson,0
46095,2014,South Dakota,Mellette,Other Assault,191.02
46095,2014,South Dakota,Mellette,Forgery,0
46095,2014,South Dakota,Mellette,Fraud,47.76
46095,2014,South Dakota,Mellette,Embezzlement,0
46095,2014,South Dakota,Mellette,Stolen Prop,0
46095,2014,South Dakota,Mellette,Vandalism,0
46095,2014,South Dakota,Mellette,Weapon Violation,0
46095,2014,South Dakota,Mellette,Prostitution,0
46095,2014,South Dakota,Mellette,Sex Offense,0
46095,2014,South Dakota,Mellette,Drug Related,143.27
46095,2014,South Dakota,Mellette,Gambling,0
46095,2014,South Dakota,Mellette,Family Child,0
46095,2014,South Dakota,Mellette,DUI,334.29
46095,2014,South Dakota,Mellette,Liquor Violation,334.29
46095,2014,South Dakota,Mellette,Drunkenness,0
46095,2014,South Dakota,Mellette,Disorderly,286.53
46095,2014,South Dakota,Mellette,Vagrancy,0
46095,2014,South Dakota,Mellette,Other,95.51
46095,2014,South Dakota,Mellette,Suspicion,0
46095,2014,South Dakota,Mellette,Curfew,0
46095,2014,South Dakota,Mellette,Runaway,0
46097,2014,South Dakota,Miner,All Crime,1033.15
46097,2014,South Dakota,Miner,Violent Crime,43.05
46097,2014,South Dakota,Miner,Property Crime,129.14
46097,2014,South Dakota,Miner,Murder,0
46097,2014,South Dakota,Miner,Rape,43.05
46097,2014,South Dakota,Miner,Robbery,0
46097,2014,South Dakota,Miner,Assault,0
46097,2014,South Dakota,Miner,Burglary,43.05
46097,2014,South Dakota,Miner,Larceny,86.1
46097,2014,South Dakota,Miner,Auto Theft,0
46097,2014,South Dakota,Miner,Arson,0
46097,2014,South Dakota,Miner,Other Assault,0
46097,2014,South Dakota,Miner,Forgery,0
46097,2014,South Dakota,Miner,Fraud,43.05
46097,2014,South Dakota,Miner,Embezzlement,0
46097,2014,South Dakota,Miner,Stolen Prop,0
46097,2014,South Dakota,Miner,Vandalism,86.1
46097,2014,South Dakota,Miner,Weapon Violation,0
46097,2014,South Dakota,Miner,Prostitution,0
46097,2014,South Dakota,Miner,Sex Offense,0
46097,2014,South Dakota,Miner,Drug Related,258.29
46097,2014,South Dakota,Miner,Gambling,0
46097,2014,South Dakota,Miner,Family Child,0
46097,2014,South Dakota,Miner,DUI,344.38
46097,2014,South Dakota,Miner,Liquor Violation,0
46097,2014,South Dakota,Miner,Drunkenness,0
46097,2014,South Dakota,Miner,Disorderly,0
46097,2014,South Dakota,Miner,Vagrancy,0
46097,2014,South Dakota,Miner,Other,86.1
46097,2014,South Dakota,Miner,Suspicion,0
46097,2014,South Dakota,Miner,Curfew,0
46097,2014,South Dakota,Miner,Runaway,0
46099,2014,South Dakota,Minnehaha,All Crime,4238.55
46099,2014,South Dakota,Minnehaha,Violent Crime,164.68
46099,2014,South Dakota,Minnehaha,Property Crime,628.2
46099,2014,South Dakota,Minnehaha,Murder,1.45
46099,2014,South Dakota,Minnehaha,Rape,7.27
46099,2014,South Dakota,Minnehaha,Robbery,17.44
46099,2014,South Dakota,Minnehaha,Assault,138.52
46099,2014,South Dakota,Minnehaha,Burglary,44.56
46099,2014,South Dakota,Minnehaha,Larceny,557
46099,2014,South Dakota,Minnehaha,Auto Theft,22.28
46099,2014,South Dakota,Minnehaha,Arson,4.36
46099,2014,South Dakota,Minnehaha,Other Assault,472.24
46099,2014,South Dakota,Minnehaha,Forgery,6.3
46099,2014,South Dakota,Minnehaha,Fraud,23.73
46099,2014,South Dakota,Minnehaha,Embezzlement,4.36
46099,2014,South Dakota,Minnehaha,Stolen Prop,17.44
46099,2014,South Dakota,Minnehaha,Vandalism,49.89
46099,2014,South Dakota,Minnehaha,Weapon Violation,12.11
46099,2014,South Dakota,Minnehaha,Prostitution,9.69
46099,2014,South Dakota,Minnehaha,Sex Offense,1.45
46099,2014,South Dakota,Minnehaha,Drug Related,871.35
46099,2014,South Dakota,Minnehaha,Gambling,0
46099,2014,South Dakota,Minnehaha,Family Child,92.03
46099,2014,South Dakota,Minnehaha,DUI,785.13
46099,2014,South Dakota,Minnehaha,Liquor Violation,174.85
46099,2014,South Dakota,Minnehaha,Drunkenness,0
46099,2014,South Dakota,Minnehaha,Disorderly,434.95
46099,2014,South Dakota,Minnehaha,Vagrancy,179.21
46099,2014,South Dakota,Minnehaha,Other,309.5
46099,2014,South Dakota,Minnehaha,Suspicion,0
46099,2014,South Dakota,Minnehaha,Curfew,0.97
46099,2014,South Dakota,Minnehaha,Runaway,0
46101,2014,South Dakota,Moody,All Crime,3553.54
46101,2014,South Dakota,Moody,Violent Crime,78.27
46101,2014,South Dakota,Moody,Property Crime,109.58
46101,2014,South Dakota,Moody,Murder,0
46101,2014,South Dakota,Moody,Rape,0
46101,2014,South Dakota,Moody,Robbery,0
46101,2014,South Dakota,Moody,Assault,78.27
46101,2014,South Dakota,Moody,Burglary,46.96
46101,2014,South Dakota,Moody,Larceny,46.96
46101,2014,South Dakota,Moody,Auto Theft,15.65
46101,2014,South Dakota,Moody,Arson,0
46101,2014,South Dakota,Moody,Other Assault,610.52
46101,2014,South Dakota,Moody,Forgery,0
46101,2014,South Dakota,Moody,Fraud,15.65
46101,2014,South Dakota,Moody,Embezzlement,0
46101,2014,South Dakota,Moody,Stolen Prop,0
46101,2014,South Dakota,Moody,Vandalism,78.27
46101,2014,South Dakota,Moody,Weapon Violation,0
46101,2014,South Dakota,Moody,Prostitution,0
46101,2014,South Dakota,Moody,Sex Offense,15.65
46101,2014,South Dakota,Moody,Drug Related,720.1
46101,2014,South Dakota,Moody,Gambling,0
46101,2014,South Dakota,Moody,Family Child,0
46101,2014,South Dakota,Moody,DUI,1064.5
46101,2014,South Dakota,Moody,Liquor Violation,328.74
46101,2014,South Dakota,Moody,Drunkenness,0
46101,2014,South Dakota,Moody,Disorderly,407.01
46101,2014,South Dakota,Moody,Vagrancy,15.65
46101,2014,South Dakota,Moody,Other,109.58
46101,2014,South Dakota,Moody,Suspicion,0
46101,2014,South Dakota,Moody,Curfew,0
46101,2014,South Dakota,Moody,Runaway,0
46103,2014,South Dakota,Pennington,All Crime,10705.6
46103,2014,South Dakota,Pennington,Violent Crime,180.48
46103,2014,South Dakota,Pennington,Property Crime,890.62
46103,2014,South Dakota,Pennington,Murder,2.72
46103,2014,South Dakota,Pennington,Rape,9.07
46103,2014,South Dakota,Pennington,Robbery,10.88
46103,2014,South Dakota,Pennington,Assault,157.81
46103,2014,South Dakota,Pennington,Burglary,46.25
46103,2014,South Dakota,Pennington,Larceny,828.04
46103,2014,South Dakota,Pennington,Auto Theft,14.51
46103,2014,South Dakota,Pennington,Arson,1.81
46103,2014,South Dakota,Pennington,Other Assault,857.97
46103,2014,South Dakota,Pennington,Forgery,15.42
46103,2014,South Dakota,Pennington,Fraud,295.66
46103,2014,South Dakota,Pennington,Embezzlement,6.35
46103,2014,South Dakota,Pennington,Stolen Prop,29.02
46103,2014,South Dakota,Pennington,Vandalism,105.21
46103,2014,South Dakota,Pennington,Weapon Violation,47.16
46103,2014,South Dakota,Pennington,Prostitution,27.21
46103,2014,South Dakota,Pennington,Sex Offense,10.88
46103,2014,South Dakota,Pennington,Drug Related,1025.76
46103,2014,South Dakota,Pennington,Gambling,0
46103,2014,South Dakota,Pennington,Family Child,12.7
46103,2014,South Dakota,Pennington,DUI,1056.59
46103,2014,South Dakota,Pennington,Liquor Violation,810.81
46103,2014,South Dakota,Pennington,Drunkenness,0
46103,2014,South Dakota,Pennington,Disorderly,516.05
46103,2014,South Dakota,Pennington,Vagrancy,20.86
46103,2014,South Dakota,Pennington,Other,4775.98
46103,2014,South Dakota,Pennington,Suspicion,0
46103,2014,South Dakota,Pennington,Curfew,6.35
46103,2014,South Dakota,Pennington,Runaway,14.51
46105,2014,South Dakota,Perkins,All Crime,1407.07
46105,2014,South Dakota,Perkins,Violent Crime,32.72
46105,2014,South Dakota,Perkins,Property Crime,196.34
46105,2014,South Dakota,Perkins,Murder,0
46105,2014,South Dakota,Perkins,Rape,0
46105,2014,South Dakota,Perkins,Robbery,0
46105,2014,South Dakota,Perkins,Assault,32.72
46105,2014,South Dakota,Perkins,Burglary,0
46105,2014,South Dakota,Perkins,Larceny,32.72
46105,2014,South Dakota,Perkins,Auto Theft,0
46105,2014,South Dakota,Perkins,Arson,163.61
46105,2014,South Dakota,Perkins,Other Assault,261.78
46105,2014,South Dakota,Perkins,Forgery,0
46105,2014,South Dakota,Perkins,Fraud,0
46105,2014,South Dakota,Perkins,Embezzlement,0
46105,2014,South Dakota,Perkins,Stolen Prop,0
46105,2014,South Dakota,Perkins,Vandalism,32.72
46105,2014,South Dakota,Perkins,Weapon Violation,0
46105,2014,South Dakota,Perkins,Prostitution,0
46105,2014,South Dakota,Perkins,Sex Offense,0
46105,2014,South Dakota,Perkins,Drug Related,163.61
46105,2014,South Dakota,Perkins,Gambling,0
46105,2014,South Dakota,Perkins,Family Child,0
46105,2014,South Dakota,Perkins,DUI,196.34
46105,2014,South Dakota,Perkins,Liquor Violation,327.23
46105,2014,South Dakota,Perkins,Drunkenness,0
46105,2014,South Dakota,Perkins,Disorderly,65.45
46105,2014,South Dakota,Perkins,Vagrancy,0
46105,2014,South Dakota,Perkins,Other,98.17
46105,2014,South Dakota,Perkins,Suspicion,0
46105,2014,South Dakota,Perkins,Curfew,0
46105,2014,South Dakota,Perkins,Runaway,0
46107,2014,South Dakota,Potter,All Crime,1493.78
46107,2014,South Dakota,Potter,Violent Crime,0
46107,2014,South Dakota,Potter,Property Crime,0
46107,2014,South Dakota,Potter,Murder,0
46107,2014,South Dakota,Potter,Rape,0
46107,2014,South Dakota,Potter,Robbery,0
46107,2014,South Dakota,Potter,Assault,0
46107,2014,South Dakota,Potter,Burglary,0
46107,2014,South Dakota,Potter,Larceny,0
46107,2014,South Dakota,Potter,Auto Theft,0
46107,2014,South Dakota,Potter,Arson,0
46107,2014,South Dakota,Potter,Other Assault,41.49
46107,2014,South Dakota,Potter,Forgery,0
46107,2014,South Dakota,Potter,Fraud,248.96
46107,2014,South Dakota,Potter,Embezzlement,0
46107,2014,South Dakota,Potter,Stolen Prop,0
46107,2014,South Dakota,Potter,Vandalism,0
46107,2014,South Dakota,Potter,Weapon Violation,0
46107,2014,South Dakota,Potter,Prostitution,0
46107,2014,South Dakota,Potter,Sex Offense,0
46107,2014,South Dakota,Potter,Drug Related,165.98
46107,2014,South Dakota,Potter,Gambling,0
46107,2014,South Dakota,Potter,Family Child,0
46107,2014,South Dakota,Potter,DUI,622.41
46107,2014,South Dakota,Potter,Liquor Violation,0
46107,2014,South Dakota,Potter,Drunkenness,0
46107,2014,South Dakota,Potter,Disorderly,0
46107,2014,South Dakota,Potter,Vagrancy,0
46107,2014,South Dakota,Potter,Other,373.44
46107,2014,South Dakota,Potter,Suspicion,0
46107,2014,South Dakota,Potter,Curfew,0
46107,2014,South Dakota,Potter,Runaway,0
46109,2014,South Dakota,Roberts,All Crime,5243.7
46109,2014,South Dakota,Roberts,Violent Crime,107.01
46109,2014,South Dakota,Roberts,Property Crime,340.5
46109,2014,South Dakota,Roberts,Murder,0
46109,2014,South Dakota,Roberts,Rape,0
46109,2014,South Dakota,Roberts,Robbery,19.46
46109,2014,South Dakota,Roberts,Assault,87.56
46109,2014,South Dakota,Roberts,Burglary,58.37
46109,2014,South Dakota,Roberts,Larceny,233.49
46109,2014,South Dakota,Roberts,Auto Theft,48.64
46109,2014,South Dakota,Roberts,Arson,0
46109,2014,South Dakota,Roberts,Other Assault,573.99
46109,2014,South Dakota,Roberts,Forgery,0
46109,2014,South Dakota,Roberts,Fraud,48.64
46109,2014,South Dakota,Roberts,Embezzlement,0
46109,2014,South Dakota,Roberts,Stolen Prop,0
46109,2014,South Dakota,Roberts,Vandalism,126.47
46109,2014,South Dakota,Roberts,Weapon Violation,0
46109,2014,South Dakota,Roberts,Prostitution,0
46109,2014,South Dakota,Roberts,Sex Offense,0
46109,2014,South Dakota,Roberts,Drug Related,1683.04
46109,2014,South Dakota,Roberts,Gambling,0
46109,2014,South Dakota,Roberts,Family Child,29.19
46109,2014,South Dakota,Roberts,DUI,739.37
46109,2014,South Dakota,Roberts,Liquor Violation,700.46
46109,2014,South Dakota,Roberts,Drunkenness,0
46109,2014,South Dakota,Roberts,Disorderly,389.14
46109,2014,South Dakota,Roberts,Vagrancy,9.73
46109,2014,South Dakota,Roberts,Other,359.96
46109,2014,South Dakota,Roberts,Suspicion,0
46109,2014,South Dakota,Roberts,Curfew,126.47
46109,2014,South Dakota,Roberts,Runaway,0
46111,2014,South Dakota,Sanborn,All Crime,2804.14
46111,2014,South Dakota,Sanborn,Violent Crime,43.14
46111,2014,South Dakota,Sanborn,Property Crime,43.14
46111,2014,South Dakota,Sanborn,Murder,0
46111,2014,South Dakota,Sanborn,Rape,0
46111,2014,South Dakota,Sanborn,Robbery,0
46111,2014,South Dakota,Sanborn,Assault,43.14
46111,2014,South Dakota,Sanborn,Burglary,0
46111,2014,South Dakota,Sanborn,Larceny,43.14
46111,2014,South Dakota,Sanborn,Auto Theft,0
46111,2014,South Dakota,Sanborn,Arson,0
46111,2014,South Dakota,Sanborn,Other Assault,172.56
46111,2014,South Dakota,Sanborn,Forgery,0
46111,2014,South Dakota,Sanborn,Fraud,86.28
46111,2014,South Dakota,Sanborn,Embezzlement,0
46111,2014,South Dakota,Sanborn,Stolen Prop,0
46111,2014,South Dakota,Sanborn,Vandalism,0
46111,2014,South Dakota,Sanborn,Weapon Violation,0
46111,2014,South Dakota,Sanborn,Prostitution,0
46111,2014,South Dakota,Sanborn,Sex Offense,0
46111,2014,South Dakota,Sanborn,Drug Related,517.69
46111,2014,South Dakota,Sanborn,Gambling,0
46111,2014,South Dakota,Sanborn,Family Child,0
46111,2014,South Dakota,Sanborn,DUI,1294.22
46111,2014,South Dakota,Sanborn,Liquor Violation,215.7
46111,2014,South Dakota,Sanborn,Drunkenness,0
46111,2014,South Dakota,Sanborn,Disorderly,86.28
46111,2014,South Dakota,Sanborn,Vagrancy,0
46111,2014,South Dakota,Sanborn,Other,258.84
46111,2014,South Dakota,Sanborn,Suspicion,0
46111,2014,South Dakota,Sanborn,Curfew,0
46111,2014,South Dakota,Sanborn,Runaway,0
46113,2014,South Dakota,Shannon,All Crime,245.58
46113,2014,South Dakota,Shannon,Violent Crime,0
46113,2014,South Dakota,Shannon,Property Crime,0
46113,2014,South Dakota,Shannon,Murder,0
46113,2014,South Dakota,Shannon,Rape,0
46113,2014,South Dakota,Shannon,Robbery,0
46113,2014,South Dakota,Shannon,Assault,0
46113,2014,South Dakota,Shannon,Burglary,0
46113,2014,South Dakota,Shannon,Larceny,0
46113,2014,South Dakota,Shannon,Auto Theft,0
46113,2014,South Dakota,Shannon,Arson,0
46113,2014,South Dakota,Shannon,Other Assault,0
46113,2014,South Dakota,Shannon,Forgery,0
46113,2014,South Dakota,Shannon,Fraud,0
46113,2014,South Dakota,Shannon,Embezzlement,0
46113,2014,South Dakota,Shannon,Stolen Prop,0
46113,2014,South Dakota,Shannon,Vandalism,0
46113,2014,South Dakota,Shannon,Weapon Violation,0
46113,2014,South Dakota,Shannon,Prostitution,0
46113,2014,South Dakota,Shannon,Sex Offense,0
46113,2014,South Dakota,Shannon,Drug Related,49.12
46113,2014,South Dakota,Shannon,Gambling,0
46113,2014,South Dakota,Shannon,Family Child,0
46113,2014,South Dakota,Shannon,DUI,168.4
46113,2014,South Dakota,Shannon,Liquor Violation,7.02
46113,2014,South Dakota,Shannon,Drunkenness,0
46113,2014,South Dakota,Shannon,Disorderly,0
46113,2014,South Dakota,Shannon,Vagrancy,0
46113,2014,South Dakota,Shannon,Other,14.03
46113,2014,South Dakota,Shannon,Suspicion,0
46113,2014,South Dakota,Shannon,Curfew,0
46113,2014,South Dakota,Shannon,Runaway,0
46115,2014,South Dakota,Spink,All Crime,2009.6
46115,2014,South Dakota,Spink,Violent Crime,15
46115,2014,South Dakota,Spink,Property Crime,164.97
46115,2014,South Dakota,Spink,Murder,0
46115,2014,South Dakota,Spink,Rape,0
46115,2014,South Dakota,Spink,Robbery,0
46115,2014,South Dakota,Spink,Assault,15
46115,2014,South Dakota,Spink,Burglary,29.99
46115,2014,South Dakota,Spink,Larceny,134.97
46115,2014,South Dakota,Spink,Auto Theft,0
46115,2014,South Dakota,Spink,Arson,0
46115,2014,South Dakota,Spink,Other Assault,254.95
46115,2014,South Dakota,Spink,Forgery,15
46115,2014,South Dakota,Spink,Fraud,15
46115,2014,South Dakota,Spink,Embezzlement,0
46115,2014,South Dakota,Spink,Stolen Prop,0
46115,2014,South Dakota,Spink,Vandalism,134.97
46115,2014,South Dakota,Spink,Weapon Violation,0
46115,2014,South Dakota,Spink,Prostitution,0
46115,2014,South Dakota,Spink,Sex Offense,15
46115,2014,South Dakota,Spink,Drug Related,239.95
46115,2014,South Dakota,Spink,Gambling,0
46115,2014,South Dakota,Spink,Family Child,15
46115,2014,South Dakota,Spink,DUI,494.9
46115,2014,South Dakota,Spink,Liquor Violation,224.96
46115,2014,South Dakota,Spink,Drunkenness,0
46115,2014,South Dakota,Spink,Disorderly,254.95
46115,2014,South Dakota,Spink,Vagrancy,0
46115,2014,South Dakota,Spink,Other,104.98
46115,2014,South Dakota,Spink,Suspicion,0
46115,2014,South Dakota,Spink,Curfew,15
46115,2014,South Dakota,Spink,Runaway,29.99
46117,2014,South Dakota,Stanley,All Crime,1743.8
46117,2014,South Dakota,Stanley,Violent Crime,100.6
46117,2014,South Dakota,Stanley,Property Crime,0
46117,2014,South Dakota,Stanley,Murder,0
46117,2014,South Dakota,Stanley,Rape,0
46117,2014,South Dakota,Stanley,Robbery,0
46117,2014,South Dakota,Stanley,Assault,100.6
46117,2014,South Dakota,Stanley,Burglary,0
46117,2014,South Dakota,Stanley,Larceny,0
46117,2014,South Dakota,Stanley,Auto Theft,0
46117,2014,South Dakota,Stanley,Arson,0
46117,2014,South Dakota,Stanley,Other Assault,100.6
46117,2014,South Dakota,Stanley,Forgery,0
46117,2014,South Dakota,Stanley,Fraud,33.53
46117,2014,South Dakota,Stanley,Embezzlement,0
46117,2014,South Dakota,Stanley,Stolen Prop,0
46117,2014,South Dakota,Stanley,Vandalism,0
46117,2014,South Dakota,Stanley,Weapon Violation,67.07
46117,2014,South Dakota,Stanley,Prostitution,0
46117,2014,South Dakota,Stanley,Sex Offense,0
46117,2014,South Dakota,Stanley,Drug Related,335.35
46117,2014,South Dakota,Stanley,Gambling,0
46117,2014,South Dakota,Stanley,Family Child,0
46117,2014,South Dakota,Stanley,DUI,871.9
46117,2014,South Dakota,Stanley,Liquor Violation,0
46117,2014,South Dakota,Stanley,Drunkenness,0
46117,2014,South Dakota,Stanley,Disorderly,100.6
46117,2014,South Dakota,Stanley,Vagrancy,0
46117,2014,South Dakota,Stanley,Other,134.14
46117,2014,South Dakota,Stanley,Suspicion,0
46117,2014,South Dakota,Stanley,Curfew,0
46117,2014,South Dakota,Stanley,Runaway,0
46119,2014,South Dakota,Sully,All Crime,549.83
46119,2014,South Dakota,Sully,Violent Crime,0
46119,2014,South Dakota,Sully,Property Crime,0
46119,2014,South Dakota,Sully,Murder,0
46119,2014,South Dakota,Sully,Rape,0
46119,2014,South Dakota,Sully,Robbery,0
46119,2014,South Dakota,Sully,Assault,0
46119,2014,South Dakota,Sully,Burglary,0
46119,2014,South Dakota,Sully,Larceny,0
46119,2014,South Dakota,Sully,Auto Theft,0
46119,2014,South Dakota,Sully,Arson,0
46119,2014,South Dakota,Sully,Other Assault,68.73
46119,2014,South Dakota,Sully,Forgery,0
46119,2014,South Dakota,Sully,Fraud,0
46119,2014,South Dakota,Sully,Embezzlement,0
46119,2014,South Dakota,Sully,Stolen Prop,0
46119,2014,South Dakota,Sully,Vandalism,0
46119,2014,South Dakota,Sully,Weapon Violation,0
46119,2014,South Dakota,Sully,Prostitution,0
46119,2014,South Dakota,Sully,Sex Offense,0
46119,2014,South Dakota,Sully,Drug Related,68.73
46119,2014,South Dakota,Sully,Gambling,0
46119,2014,South Dakota,Sully,Family Child,0
46119,2014,South Dakota,Sully,DUI,206.19
46119,2014,South Dakota,Sully,Liquor Violation,68.73
46119,2014,South Dakota,Sully,Drunkenness,0
46119,2014,South Dakota,Sully,Disorderly,0
46119,2014,South Dakota,Sully,Vagrancy,68.73
46119,2014,South Dakota,Sully,Other,0
46119,2014,South Dakota,Sully,Suspicion,0
46119,2014,South Dakota,Sully,Curfew,0
46119,2014,South Dakota,Sully,Runaway,0
46121,2014,South Dakota,Todd,All Crime,2797.34
46121,2014,South Dakota,Todd,Violent Crime,39.68
46121,2014,South Dakota,Todd,Property Crime,59.52
46121,2014,South Dakota,Todd,Murder,0
46121,2014,South Dakota,Todd,Rape,0
46121,2014,South Dakota,Todd,Robbery,0
46121,2014,South Dakota,Todd,Assault,29.76
46121,2014,South Dakota,Todd,Burglary,9.92
46121,2014,South Dakota,Todd,Larceny,39.68
46121,2014,South Dakota,Todd,Auto Theft,9.92
46121,2014,South Dakota,Todd,Arson,0
46121,2014,South Dakota,Todd,Other Assault,158.71
46121,2014,South Dakota,Todd,Forgery,0
46121,2014,South Dakota,Todd,Fraud,109.12
46121,2014,South Dakota,Todd,Embezzlement,0
46121,2014,South Dakota,Todd,Stolen Prop,0
46121,2014,South Dakota,Todd,Vandalism,19.84
46121,2014,South Dakota,Todd,Weapon Violation,19.84
46121,2014,South Dakota,Todd,Prostitution,0
46121,2014,South Dakota,Todd,Sex Offense,0
46121,2014,South Dakota,Todd,Drug Related,525.74
46121,2014,South Dakota,Todd,Gambling,0
46121,2014,South Dakota,Todd,Family Child,19.84
46121,2014,South Dakota,Todd,DUI,1279.63
46121,2014,South Dakota,Todd,Liquor Violation,198.39
46121,2014,South Dakota,Todd,Drunkenness,9.92
46121,2014,South Dakota,Todd,Disorderly,89.28
46121,2014,South Dakota,Todd,Vagrancy,0
46121,2014,South Dakota,Todd,Other,257.91
46121,2014,South Dakota,Todd,Suspicion,0
46121,2014,South Dakota,Todd,Curfew,0
46121,2014,South Dakota,Todd,Runaway,0
46123,2014,South Dakota,Tripp,All Crime,2743.23
46123,2014,South Dakota,Tripp,Violent Crime,73.15
46123,2014,South Dakota,Tripp,Property Crime,237.75
46123,2014,South Dakota,Tripp,Murder,0
46123,2014,South Dakota,Tripp,Rape,18.29
46123,2014,South Dakota,Tripp,Robbery,0
46123,2014,South Dakota,Tripp,Assault,54.86
46123,2014,South Dakota,Tripp,Burglary,54.86
46123,2014,South Dakota,Tripp,Larceny,164.59
46123,2014,South Dakota,Tripp,Auto Theft,18.29
46123,2014,South Dakota,Tripp,Arson,0
46123,2014,South Dakota,Tripp,Other Assault,457.21
46123,2014,South Dakota,Tripp,Forgery,18.29
46123,2014,South Dakota,Tripp,Fraud,18.29
46123,2014,South Dakota,Tripp,Embezzlement,0
46123,2014,South Dakota,Tripp,Stolen Prop,18.29
46123,2014,South Dakota,Tripp,Vandalism,18.29
46123,2014,South Dakota,Tripp,Weapon Violation,0
46123,2014,South Dakota,Tripp,Prostitution,0
46123,2014,South Dakota,Tripp,Sex Offense,0
46123,2014,South Dakota,Tripp,Drug Related,658.38
46123,2014,South Dakota,Tripp,Gambling,0
46123,2014,South Dakota,Tripp,Family Child,0
46123,2014,South Dakota,Tripp,DUI,585.22
46123,2014,South Dakota,Tripp,Liquor Violation,109.73
46123,2014,South Dakota,Tripp,Drunkenness,0
46123,2014,South Dakota,Tripp,Disorderly,420.63
46123,2014,South Dakota,Tripp,Vagrancy,0
46123,2014,South Dakota,Tripp,Other,109.73
46123,2014,South Dakota,Tripp,Suspicion,0
46123,2014,South Dakota,Tripp,Curfew,0
46123,2014,South Dakota,Tripp,Runaway,18.29
46125,2014,South Dakota,Turner,All Crime,747.75
46125,2014,South Dakota,Turner,Violent Crime,23.37
46125,2014,South Dakota,Turner,Property Crime,35.05
46125,2014,South Dakota,Turner,Murder,0
46125,2014,South Dakota,Turner,Rape,0
46125,2014,South Dakota,Turner,Robbery,0
46125,2014,South Dakota,Turner,Assault,23.37
46125,2014,South Dakota,Turner,Burglary,11.68
46125,2014,South Dakota,Turner,Larceny,23.37
46125,2014,South Dakota,Turner,Auto Theft,0
46125,2014,South Dakota,Turner,Arson,0
46125,2014,South Dakota,Turner,Other Assault,93.47
46125,2014,South Dakota,Turner,Forgery,11.68
46125,2014,South Dakota,Turner,Fraud,0
46125,2014,South Dakota,Turner,Embezzlement,0
46125,2014,South Dakota,Turner,Stolen Prop,0
46125,2014,South Dakota,Turner,Vandalism,11.68
46125,2014,South Dakota,Turner,Weapon Violation,11.68
46125,2014,South Dakota,Turner,Prostitution,0
46125,2014,South Dakota,Turner,Sex Offense,0
46125,2014,South Dakota,Turner,Drug Related,116.84
46125,2014,South Dakota,Turner,Gambling,0
46125,2014,South Dakota,Turner,Family Child,0
46125,2014,South Dakota,Turner,DUI,327.14
46125,2014,South Dakota,Turner,Liquor Violation,11.68
46125,2014,South Dakota,Turner,Drunkenness,0
46125,2014,South Dakota,Turner,Disorderly,23.37
46125,2014,South Dakota,Turner,Vagrancy,0
46125,2014,South Dakota,Turner,Other,70.1
46125,2014,South Dakota,Turner,Suspicion,0
46125,2014,South Dakota,Turner,Curfew,0
46125,2014,South Dakota,Turner,Runaway,0
46127,2014,South Dakota,Union,All Crime,3797.72
46127,2014,South Dakota,Union,Violent Crime,65.25
46127,2014,South Dakota,Union,Property Crime,176.18
46127,2014,South Dakota,Union,Murder,0
46127,2014,South Dakota,Union,Rape,0
46127,2014,South Dakota,Union,Robbery,6.53
46127,2014,South Dakota,Union,Assault,52.2
46127,2014,South Dakota,Union,Burglary,32.63
46127,2014,South Dakota,Union,Larceny,143.56
46127,2014,South Dakota,Union,Auto Theft,0
46127,2014,South Dakota,Union,Arson,0
46127,2014,South Dakota,Union,Other Assault,254.49
46127,2014,South Dakota,Union,Forgery,19.58
46127,2014,South Dakota,Union,Fraud,117.46
46127,2014,South Dakota,Union,Embezzlement,0
46127,2014,South Dakota,Union,Stolen Prop,0
46127,2014,South Dakota,Union,Vandalism,45.68
46127,2014,South Dakota,Union,Weapon Violation,13.05
46127,2014,South Dakota,Union,Prostitution,0
46127,2014,South Dakota,Union,Sex Offense,0
46127,2014,South Dakota,Union,Drug Related,750.41
46127,2014,South Dakota,Union,Gambling,0
46127,2014,South Dakota,Union,Family Child,6.53
46127,2014,South Dakota,Union,DUI,587.28
46127,2014,South Dakota,Union,Liquor Violation,202.28
46127,2014,South Dakota,Union,Drunkenness,0
46127,2014,South Dakota,Union,Disorderly,163.13
46127,2014,South Dakota,Union,Vagrancy,6.53
46127,2014,South Dakota,Union,Other,1363.78
46127,2014,South Dakota,Union,Suspicion,0
46127,2014,South Dakota,Union,Curfew,6.53
46127,2014,South Dakota,Union,Runaway,0
46129,2014,South Dakota,Walworth,All Crime,6974.23
46129,2014,South Dakota,Walworth,Violent Crime,72.09
46129,2014,South Dakota,Walworth,Property Crime,828.98
46129,2014,South Dakota,Walworth,Murder,0
46129,2014,South Dakota,Walworth,Rape,0
46129,2014,South Dakota,Walworth,Robbery,0
46129,2014,South Dakota,Walworth,Assault,72.09
46129,2014,South Dakota,Walworth,Burglary,18.02
46129,2014,South Dakota,Walworth,Larceny,738.87
46129,2014,South Dakota,Walworth,Auto Theft,72.09
46129,2014,South Dakota,Walworth,Arson,0
